"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","person"
"4666","RT @Fahrihamzah: Presiden @jokowi dan Tim-nya harus diberitahu bahwa semua janjinya akan ditanya orang dan harus dijawab satu per satu. Sil<U+2026>",FALSE,0,NA,2018-04-16 01:02:57,FALSE,NA,"985684938841210880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mahyani20",436,TRUE,FALSE,NA,NA,"Jokowi"
"4667","RT @asripenii: kalo ndak bisa gunakan tanda tangan bpk @jokowi utk mengurangi pengangguran, mohon anak bpk merekrut mrka utk jd karyawan ju<U+2026>",FALSE,0,NA,2018-04-16 01:02:56,FALSE,NA,"985684936270036992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","z_vivanto",50,TRUE,FALSE,NA,NA,"Jokowi"
"4668","@anakmesuji7 @04Nakula @BertaDwita @jokowi @prabowo @JKFC23456789 @GagakNew @AfifFuadS @akoezuma @TitacantikTr<U+2026> https://t.co/d94BzumNE8",FALSE,0,"anakmesuji7",2018-04-16 01:02:50,TRUE,"985462927984504833","985684912144465920","922617458179031040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toluinyin",0,FALSE,FALSE,NA,NA,"Jokowi"
"4669","@lagaligoBone @aniesbaswedan @sandiuno @jokowi Mencret masih mending, Diare...

Kasian warga JKT58",FALSE,0,"lagaligoBone",2018-04-16 01:02:49,FALSE,"985680498986020864","985684906696097792","2978429600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochamadarip",0,FALSE,FALSE,NA,NA,"Jokowi"
"4670","@fadjroeL @jokowi Bang Ali yg membuat Jakarta dari sebuah Kampung Besar menjadi Kota Metropolitan.Gak bakalan kaya<U+2026> https://t.co/M3kc7Lf2nF",FALSE,0,"fadjroeL",2018-04-16 01:02:48,TRUE,"985669993282068480","985684901725814784","18158130","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbdulHa75787841",0,FALSE,FALSE,NA,NA,"Jokowi"
"4671","RT @ImamBro10: @fadlizon Pengamat pun sekarang udah mulai panik kalo peluang @jokowi mengecil wkwk. #2019gantipresiden",FALSE,0,NA,2018-04-16 01:02:48,FALSE,NA,"985684901465735168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cubby_ghum",4,TRUE,FALSE,NA,NA,"Jokowi"
"4672","RT @Owaala: @RizmaWidiono Yang fitnah kemarin ? 
""Statement dari internal @Gerindra bahwa Pak @jokowi mengiming-imingi Pak @prabowo untuk j<U+2026>",FALSE,0,NA,2018-04-16 01:02:46,FALSE,NA,"985684892255043585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meey66102445",10,TRUE,FALSE,NA,NA,"Jokowi"
"4673","RT @noperhan: Kita jgn mudah terlena dan berbangga2 dg keberadaan Radja Ampat, dunia ini persaingan, &amp; di Filipina sdh ada saingan Radja Am<U+2026>",FALSE,0,NA,2018-04-16 01:02:45,FALSE,NA,"985684889503547392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zonk_brain",1,TRUE,FALSE,NA,NA,"Jokowi"
"4674","RT @liputan6dotcom: Mengharukan, @Jokowi Presiden Pertama yang Menjejakkan Kaki di Kabupaten Asmat https://t.co/fw8AIFmJEs #ENAMPLUS https:<U+2026>",FALSE,0,NA,2018-04-16 01:02:39,FALSE,NA,"985684865902297088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Desman_Ariando",352,TRUE,FALSE,NA,NA,"Jokowi"
"4675","RT @den_bagoes21: @maulinaantika @arteriadahlan @fadlizon @jokowi @sudjiwotedjo @rockygerung Plonga plongonya itu yg layak dapat apresiasi.<U+2026>",FALSE,0,NA,2018-04-16 01:02:33,FALSE,NA,"985684840711274496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_muammar",1,TRUE,FALSE,NA,NA,"Jokowi"
"4676","RT @s_mulyatie: @KSPgoid @jokowi @RamliRizal 

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
Iya Pak. Kasihan

 https://t.co/BCXKbx1750",FALSE,0,NA,2018-04-16 01:02:29,FALSE,NA,"985684823799836672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdulhadiAlkat1",64,TRUE,FALSE,NA,NA,"Jokowi"
"4677","RT @maulinaantika: Tempe Khot News;
@arteriadahlan meminta @fadlizon untuk bisa menghargai prestasi @jokowi,
Meski selama JKW memimpin tida<U+2026>",FALSE,0,NA,2018-04-16 01:02:19,FALSE,NA,"985684781764509696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herman15190713",235,TRUE,FALSE,NA,NA,"Jokowi"
"4678","RT @bosanin: Pak @jokowi yg terhormat, lihatlah pembina dan anak2 ini, membentangkan bendera merah putih dlm debat Internasional. Mrk menun<U+2026>",FALSE,0,NA,2018-04-16 01:02:19,FALSE,NA,"985684781626097664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Save_Ulama",90,TRUE,FALSE,NA,NA,"Jokowi"
"4679","@bosanin @jokowi Cc in k Gubernur n wakil Gubernur Indonesia aja pak@aniesbaswedan n pak @sandiuno",FALSE,1,"bosanin",2018-04-16 01:02:15,FALSE,"985493072791322627","985684762785234944","111875285","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Save_Ulama",1,FALSE,FALSE,NA,NA,"Jokowi"
"4680","@BertaDwita @anakmesuji7 @04Nakula @jokowi @prabowo @JKFC23456789 @GagakNew @AfifFuadS @akoezuma @TitacantikTr<U+2026> https://t.co/lxyj08IGmK",FALSE,0,"BertaDwita",2018-04-16 01:02:12,TRUE,"985459007543328769","985684751062220801","3109618878","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toluinyin",0,FALSE,FALSE,NA,NA,"Jokowi"
"4681","@BokitXxx @BaliTrass @Adnan65671623 @jokowi Xxx...buat akun khusus ngelike status @jokowi <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,"BokitXxx",2018-04-16 01:02:11,FALSE,"985678132844756992","985684748688244737","971060339642048512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdyRafael7",0,FALSE,FALSE,NA,NA,"Jokowi"
"4682","@hisar_manalu @ronavioleta @jokowi @hanifdhakiri @KemnakerRI Kue ngrt th 2017 infrastruktur brp %? Utekmu gedek",FALSE,0,"hisar_manalu",2018-04-16 01:02:08,FALSE,"985680483450146816","985684736008835072","877075548954009600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybaim_",0,FALSE,FALSE,NA,NA,"Jokowi"
"4683","RT @IndoPluralitas: Teman2 Bantu RT!, kita bantu sesama<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

Semoga dibaca pak @jokowi 

Pasangan suami istri asal Flores, NTT nekat pergi ke<U+2026>",FALSE,0,NA,2018-04-16 01:02:08,FALSE,NA,"985684734553481216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaabdullah01",191,TRUE,FALSE,NA,NA,"Jokowi"
"4684","@khairulcnk @jokowi @KSPgoid @hanifdhakiri @haris_azhar @dedeyusuf_1 @fadlizon @fahiraidris @Fahrihamzah kami OAP t<U+2026> https://t.co/p5UAjT7Rc0",FALSE,0,"khairulcnk",2018-04-16 01:02:00,TRUE,"985637168432295937","985684700734697472","186380616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bufjoh",0,FALSE,FALSE,NA,NA,"Jokowi"
"4685","RT @RustamIbrahim: Dari sikap, perilaku dan pilihan kata2nya, pendapat saya Presiden @jokowi jauh lebih agamis dibanding mereka yang mengak<U+2026>",FALSE,0,NA,2018-04-16 01:02:00,FALSE,NA,"985684699631706112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rian1908",124,TRUE,FALSE,NA,NA,"Jokowi"
"4686","Tak ada sepertimu pakde @jokowi pembangunan infrastruktur mandet pun kau selesaikan .
#JokowiSekaliLagi",FALSE,1,NA,2018-04-16 01:01:57,FALSE,NA,"985684687925346304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",0,FALSE,FALSE,NA,NA,"Jokowi"
"4687","RT @wahyudi_novia: @EkaPangulimaraH @jokowi @wiranto1947 @ksp @GeneralMoeldoko @KemensetnegRI @setkabgoid Pak jokowi ingat janji bpk y..pns<U+2026>",FALSE,0,NA,2018-04-16 01:01:55,FALSE,NA,"985684678949584897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunarti90206494",11,TRUE,FALSE,NA,NA,"Jokowi"
"4688","@ArthantoMoestra @canthingku @faizalassegaf @ril_aja77 @nilamerah1 @dynee_raharja @progres_98 @jokowi<U+2026> https://t.co/EN5UL5LSCP",FALSE,0,"ArthantoMoestra",2018-04-16 01:01:53,TRUE,"985674984818278400","985684672733523969","111858238","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delanomuntu",0,FALSE,FALSE,NA,NA,"Jokowi"
"4689","Kita jgn mudah terlena dan berbangga2 dg keberadaan Radja Ampat, dunia ini persaingan, &amp; di Filipina sdh ada sainga<U+2026> https://t.co/fLDeQEb8ho",FALSE,3,NA,2018-04-16 01:01:53,TRUE,NA,"985684672729440256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noperhan",1,FALSE,FALSE,NA,NA,"Jokowi"
"4690","RT @ronavioleta: Menghina gelar profesor nih pak @jokowi pendukung anda &gt; @intanykyk https://t.co/sLKVn8wrm3",FALSE,0,NA,2018-04-16 01:01:53,FALSE,NA,"985684670837764096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TriNugr52252721",3,TRUE,FALSE,NA,NA,"Jokowi"
"4691","@renzadi @budimandjatmiko @jokowi Anda jgn asal bicara..data dr mana jkw walikota trbaik dunia??",FALSE,0,"renzadi",2018-04-16 01:01:53,FALSE,"985677970076418049","985684670560944128","72231826","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhamadAzies6",0,FALSE,FALSE,NA,NA,"Jokowi"
"4692","RT @Gen_AlMaidah_54: @maulinaantika @Gemacan70 @arteriadahlan @fadlizon @jokowi @sudjiwotedjo @rockygerung Prestasi yg mana..?? https://t.c<U+2026>",FALSE,0,NA,2018-04-16 01:01:47,FALSE,NA,"985684646246543360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_muammar",3,TRUE,FALSE,NA,NA,"Jokowi"
"4693","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,2018-04-16 01:01:44,FALSE,NA,"985684632522797056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_niiiiaaa",279,TRUE,FALSE,NA,NA,"Jokowi"
"4694","#PadatKaryaTunai2018
Pekerjaan Rumah Sehat Desa Bongo Tua Kec. Paguyaman Kab. Boalemo Prov. Gorontalo
@jokowi<U+2026> https://t.co/FPieFXTMsm",FALSE,12,NA,2018-04-16 01:01:43,TRUE,NA,"985684628240416769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiramanFebrian",4,FALSE,FALSE,NA,NA,"Jokowi"
"4695","RT @ImamBro10: @fadlizon Pengamat pun sekarang udah mulai panik kalo peluang @jokowi mengecil wkwk. #2019gantipresiden",FALSE,0,NA,2018-04-16 01:01:42,FALSE,NA,"985684625367285760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jokoselong",4,TRUE,FALSE,NA,NA,"Jokowi"
"4696","RT @kitaorangbaik: @faizalassegaf @permadiaktivis @progres_98 @jokowi Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn krit<U+2026>",FALSE,0,NA,2018-04-16 01:01:39,FALSE,NA,"985684613514199041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitaorangbaik",2,TRUE,FALSE,NA,NA,"Jokowi"
"4697","RT @RBTHIndonesia: @kapri124 @gm_gm @jokowi Maksudnya seperti ini? https://t.co/eHrgKRXZvG",FALSE,0,NA,2018-04-16 01:01:39,FALSE,NA,"985684612138450945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dadi_bangun",47,TRUE,FALSE,NA,NA,"Jokowi"
"4698","@faizalassegaf @sarmus09 @progres_98 @jokowi Bang @faizalassegaf dendam amat yah ma PKS, sedih aku <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>, cozx ada aban<U+2026> https://t.co/3Dp7t1wkZy",FALSE,0,"faizalassegaf",2018-04-16 01:01:33,TRUE,"985546874500231168","985684588285411328","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eka_Bima78",0,FALSE,FALSE,NA,NA,"Jokowi"
"4699","@faizalassegaf @permadiaktivis @progres_98 @jokowi Selama tiga tahun lebih saya &amp; @progres_98 hajar pak @jokowi dgn<U+2026> https://t.co/UeJt0uJEFh",FALSE,3,"faizalassegaf",2018-04-16 01:01:32,TRUE,"985546874500231168","985684585378824193","2259000780","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kitaorangbaik",2,FALSE,FALSE,NA,NA,"Jokowi"
"4700","RT @bosanin: Pak @jokowi yg terhormat, lihatlah pembina dan anak2 ini, membentangkan bendera merah putih dlm debat Internasional. Mrk menun<U+2026>",FALSE,0,NA,2018-04-16 01:01:30,FALSE,NA,"985684577204092928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madachiba",90,TRUE,FALSE,NA,NA,"Jokowi"
"4701","RT @IwanSap70381661: @NanangS66 @dry_gustaman77 @detikcom @jokowi Insya Alloh #2019GantiPresiden",FALSE,0,NA,2018-04-16 01:01:30,FALSE,NA,"985684575220215809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliya_mkom",1,TRUE,FALSE,NA,NA,"Jokowi"
"4702","RT @Akta165: @maulinaantika @arteriadahlan @fadlizon @jokowi @sudjiwotedjo @rockygerung Penghargaan akan datang kalo memang ada yg layak di<U+2026>",FALSE,0,NA,2018-04-16 01:01:30,FALSE,NA,"985684574674960384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_muammar",2,TRUE,FALSE,NA,NA,"Jokowi"
"4703","RT @ronavioleta: Lihat rakyat anda Pak @jokowi ..Mrk berbondong-bondong mencari pekerjaan. Dan bisa jadi walo jmlh nya tdk sama, antrian in<U+2026>",FALSE,0,NA,2018-04-16 01:01:29,FALSE,NA,"985684569423663104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbahsjam",544,TRUE,FALSE,NA,NA,"Jokowi"
"4704","Per-uu-an ttg masy adat mmg sdh banyak. Tp indap 3 mslh.1, msh ada hak yg tdk diakui (mis. agama tradisi).2, ada ha<U+2026> https://t.co/hm9al0bj7g",FALSE,4,NA,2018-04-16 01:01:28,TRUE,NA,"985684565778821120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","yandozakaria",3,FALSE,FALSE,NA,NA,"Jokowi"
"4705","RT @jfmsondakh: Siapa yg suka teriak2 anti asing?!TERNYATA @prabowo ,Hashim dan @Gerindra PRO AMERIKA!
Sudah JELAS ya..Mereka punya agenda<U+2026>",FALSE,0,NA,2018-04-16 01:01:24,FALSE,NA,"985684549081288704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuel_monggesang",279,TRUE,FALSE,NA,NA,"Jokowi"
"4706","RT @TioSinurat1: @EkaPangulimaraH @jokowi @wiranto1947 @ksp @GeneralMoeldoko @KemensetnegRI @setkabgoid Pak @jokowi .mohon jangan di tunda<U+2026>",FALSE,0,NA,2018-04-16 01:01:22,FALSE,NA,"985684541569351680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunarti90206494",11,TRUE,FALSE,NA,NA,"Jokowi"
"4707","RT @ferrykoto: Sampeyan sampai hari ini ngaku aktivis toh? Selalu bawa2 reformasi 98. Bkn politisi toh?

Sebelum2nya serang @jokowi dkk dg<U+2026>",FALSE,0,NA,2018-04-16 01:01:20,FALSE,NA,"985684534380216320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ali_bgl93",88,TRUE,FALSE,NA,NA,"Jokowi"
"4708","@kalsumpua @SheldyMardyani @Mbah_lemper @jokowi itu kesalahan rumahsakit bukan pemerintahan.pemerintahan sudah intr<U+2026> https://t.co/dbSZqrOxLb",FALSE,0,"kalsumpua",2018-04-16 01:01:19,TRUE,"985583180290801666","985684528915034112","938347792476413952","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a0927277163",0,FALSE,FALSE,NA,NA,"Jokowi"
"4709","@RustamIbrahim @jokowi Pak.. namanya aj si zonk! dia klau ngomong sabun tanpa data!",FALSE,0,"RustamIbrahim",2018-04-16 01:01:18,FALSE,"985038688072622080","985684523948982272","845078592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astariline",0,FALSE,FALSE,NA,NA,"Jokowi"
"4710","RT @DheaMerlinda: Pak @jokowi apa benar d Video ini bpk cm bilang Apa,Apa n Apa???? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> Piye to pak,boleh saya bantu jawab <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/4UP<U+2026>",FALSE,0,NA,2018-04-16 01:01:15,FALSE,NA,"985684513840705536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eyikos",107,TRUE,FALSE,NA,NA,"Jokowi"
"4711","@ArrRoby @ronavioleta @Ariefm22 @jokowi @hanifdhakiri @KemnakerRI Ya siapa sebut nama donk ! Lu pengen ganti presiden kan ?",FALSE,0,"ArrRoby",2018-04-16 01:01:13,FALSE,"985683110451793920","985684504642699264","1708024213","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FDerKanzler",0,FALSE,FALSE,NA,NA,"Jokowi"
"4712","RT @yogifirmansy: @maulinaantika @Gemacan70 @arteriadahlan @fadlizon @jokowi @sudjiwotedjo @rockygerung Mohon bantuannya tweeps agar menyad<U+2026>",FALSE,0,NA,2018-04-16 01:01:13,FALSE,NA,"985684504575537153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_muammar",3,TRUE,FALSE,NA,NA,"Jokowi"
"4713","@pocongtwit @ronavioleta @jokowi @hanifdhakiri @KemnakerRI Malah diobral murah",FALSE,0,"pocongtwit",2018-04-16 01:01:12,FALSE,"985668753873559552","985684499953401857","4506673333","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurYosodipuro_",0,FALSE,FALSE,NA,NA,"Jokowi"
"4714","@cktbng @BRUNEIIS @RQhilo @SangPencerahWeb @hanumrais @jokowi Ahog sudah inkrah PENISTA AGAMA, Amien sudah sudah IN<U+2026> https://t.co/wPHYbf3QtS",FALSE,0,"cktbng",2018-04-16 01:01:11,TRUE,"985676950340485120","985684494194757633","3066372602","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","VikiPrasetyon",0,FALSE,FALSE,NA,NA,"Jokowi"
"4715","RT @Neng_Zepret: Assalamualaikum Bpk/Ibu Pejabat RI iniah Persembahan Lagu dari <U+201C>Suaara Rakyat<U+201D> untuk @jokowi @DPR_RI @DPDRI @mprgoid https<U+2026>",FALSE,0,NA,2018-04-16 01:01:07,FALSE,NA,"985684479912984576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mulyatikaral",91,TRUE,FALSE,NA,NA,"Jokowi"
"4716","Infrastruktur ..infrastruktur tak ada hentinya demi kemajuan ekonomi daerah ..nyata kerjanya pakde @jokowi<U+2026> https://t.co/hdnVDDqPAV",FALSE,0,NA,2018-04-16 01:01:03,TRUE,NA,"985684460942143488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andryardianda33",0,FALSE,FALSE,NA,NA,"Jokowi"
"4717","RT @Gen_AlMaidah_54: @maulinaantika @Gemacan70 @arteriadahlan @fadlizon @jokowi @sudjiwotedjo @rockygerung Prestasi yg mana..?? https://t.c<U+2026>",FALSE,0,NA,2018-04-16 01:00:58,FALSE,NA,"985684442956972032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_muammar",4,TRUE,FALSE,NA,NA,"Jokowi"
"4718","@faizalassegaf @BirgaldoS @progres_98 @jokowi Sejak gagal menjadikan Cagub patah hati bersama Al-Khototh .. jilatan<U+2026> https://t.co/2cSh5DWas2",FALSE,0,"faizalassegaf",2018-04-16 01:00:56,TRUE,"985546874500231168","985684431024222208","2259000780","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bongkar_Jokodok",0,FALSE,FALSE,NA,NA,"Jokowi"
"4719","@ArthantoMoestra @canthingku @faizalassegaf @ril_aja77 @nilamerah1 @dynee_raharja @progres_98 @jokowi<U+2026> https://t.co/ZL2lMgL3TH",FALSE,0,"ArthantoMoestra",2018-04-16 01:00:46,TRUE,"985683280090431488","985684389479661568","111858238","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NgopiJahe_09",0,FALSE,FALSE,NA,NA,"Jokowi"
"4720","RT @jokowi: Selamat Memperingati Isra Mi'raj Nabi Muhammad SAW 1439 Hijriah untuk saudaraku umat muslim di seluruh penjuru dunia. Semoga sy<U+2026>",FALSE,0,NA,2018-04-16 01:00:42,FALSE,NA,"985684372886962177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nurma_riyani",4865,TRUE,FALSE,NA,NA,"Jokowi"
"4721","RT @ImamBro10: @fadlizon Pengamat pun sekarang udah mulai panik kalo peluang @jokowi mengecil wkwk. #2019gantipresiden",FALSE,0,NA,2018-04-16 01:00:41,FALSE,NA,"985684371439927297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliya_mkom",4,TRUE,FALSE,NA,NA,"Jokowi"
"4722","RT @P3nj3l4j4h: Simak ini orang ngebacot.!!

ini mulut ga pernah di jaga ya, ngomongin Presiden @jokowi kayak Geng motor sperti penjahat di<U+2026>",FALSE,0,NA,2018-04-16 01:00:41,FALSE,NA,"985684370039029760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerry_atta06",352,TRUE,FALSE,NA,NA,"Jokowi"
"4723","@BKetrik @Benz57145781 @jokowi Biarin aja kalau kita liat dri thn98sd skrng g baleg tuh wong ......kelakuan nya ...<U+2026> https://t.co/AiM51tgHER",FALSE,2,"BKetrik",2018-04-16 01:00:41,TRUE,"985671747000086529","985684367618879488","908614675096526849","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iceu_suryani",2,FALSE,FALSE,NA,NA,"Jokowi"
